Year,Feature_Name,Landcover_Class,Developable_Area_km2,Proportion,diff_prop,diff_dev
2019,Upper Skagit,Open Space,5.8239,0.070751468,,
2019,Upper Skagit,Low Intensity,2.5164,0.030570407,,
2019,Upper Skagit,Medium Intensity,0.6102,0.007412996,,
2019,Upper Skagit,High Intensity,0.1152,0.001399504,,
2019,Upper Skagit,Forest,53.5221,0.650211566,,
2019,Upper Skagit,Agriculture,19.7271,0.23965406,,
2019,San Juan,Open Space,15.9228,0.04839976,,
2019,San Juan,Low Intensity,6.3153,0.01919631,,
2019,San Juan,Medium Intensity,1.0629,0.003230845,,
2019,San Juan,High Intensity,0.144,0.00043771,,
2019,San Juan,Forest,233.8146,0.710714862,,
2019,San Juan,Agriculture,71.7255,0.218020512,,
2019,Lower Skagit - Samish,Open Space,52.011,0.079219512,,
2019,Lower Skagit - Samish,Low Intensity,30.5064,0.046465211,,
2019,Lower Skagit - Samish,Medium Intensity,20.2518,0.030846123,,
2019,Lower Skagit - Samish,High Intensity,11.2212,0.017091346,,
2019,Lower Skagit - Samish,Forest,184.6755,0.281284784,,
2019,Lower Skagit - Samish,Agriculture,357.8769,0.545093024,,
2019,Lyre - Hoko,Open Space,3.4596,0.007363308,,
2019,Lyre - Hoko,Low Intensity,1.3023,0.002771776,,
2019,Lyre - Hoko,Medium Intensity,0.486,0.001034388,,
2019,Lyre - Hoko,High Intensity,0.0126,2.68e-05,,
2019,Lyre - Hoko,Forest,455.0733,0.968564193,,
2019,Lyre - Hoko,Agriculture,9.5094,0.020239518,,
2019,Stillaguamish,Open Space,54.2403,0.088946579,,
2019,Stillaguamish,Low Intensity,11.1114,0.018221157,,
2019,Stillaguamish,Medium Intensity,6.0381,0.009901648,,
2019,Stillaguamish,High Intensity,1.0035,0.001645601,,
2019,Stillaguamish,Forest,408.816,0.670401615,,
2019,Stillaguamish,Agriculture,128.5983,0.2108834,,
2019,Island,Open Space,59.3739,0.148250438,,
2019,Island,Low Intensity,29.0925,0.072640939,,
2019,Island,Medium Intensity,9.8127,0.024501289,,
2019,Island,High Intensity,1.3041,0.003256202,,
2019,Island,Forest,232.2549,0.579916269,,
2019,Island,Agriculture,68.6592,0.171434864,,
2019,Quilcene - Snow,Open Space,22.9545,0.094641379,,
2019,Quilcene - Snow,Low Intensity,13.8546,0.057122501,,
2019,Quilcene - Snow,Medium Intensity,3.9519,0.01629368,,
2019,Quilcene - Snow,High Intensity,0.6363,0.002623464,,
2019,Quilcene - Snow,Forest,168.5727,0.695025066,,
2019,Quilcene - Snow,Agriculture,32.5719,0.13429391,,
2019,Elwha - Dungeness,Open Space,28.8918,0.100106025,,
2019,Elwha - Dungeness,Low Intensity,26.3277,0.091221779,,
2019,Elwha - Dungeness,Medium Intensity,10.2951,0.035671074,,
2019,Elwha - Dungeness,High Intensity,1.9197,0.006651491,,
2019,Elwha - Dungeness,Forest,136.5381,0.473085319,,
2019,Elwha - Dungeness,Agriculture,84.6396,0.293264313,,
2019,Kitsap,Open Space,216.1089,0.206389345,,
2019,Kitsap,Low Intensity,101.1663,0.096616319,,
2019,Kitsap,Medium Intensity,30.6801,0.029300254,,
2019,Kitsap,High Intensity,6.3081,0.006024392,,
2019,Kitsap,Forest,663.1587,0.633332961,,
2019,Kitsap,Agriculture,29.6712,0.02833673,,
2019,Skokomish - Dosewallips,Open Space,6.8553,0.031344131,,
2019,Skokomish - Dosewallips,Low Intensity,3.0429,0.013912893,,
2019,Skokomish - Dosewallips,Medium Intensity,0.2466,0.001127516,,
2019,Skokomish - Dosewallips,High Intensity,0.0018,8.23e-06,,
2019,Skokomish - Dosewallips,Forest,198.7425,0.908699982,,
2019,Skokomish - Dosewallips,Agriculture,9.8217,0.044907247,,
2019,Kennedy - Goldsborough,Open Space,41.5728,0.059506526,,
2019,Kennedy - Goldsborough,Low Intensity,21.4515,0.030705274,,
2019,Kennedy - Goldsborough,Medium Intensity,5.1372,0.007353292,,
2019,Kennedy - Goldsborough,High Intensity,0.7443,0.001065377,,
2019,Kennedy - Goldsborough,Forest,605.4858,0.866681009,,
2019,Kennedy - Goldsborough,Agriculture,24.2343,0.034688522,,
2019,Chambers - Clover,Open Space,40.6881,0.194684282,,
2019,Chambers - Clover,Low Intensity,66.9942,0.32055362,,
2019,Chambers - Clover,Medium Intensity,60.2811,0.288432802,,
2019,Chambers - Clover,High Intensity,15.5583,0.074443301,,
2019,Chambers - Clover,Forest,19.9764,0.095583011,,
2019,Chambers - Clover,Agriculture,5.4972,0.026302984,,
2019,Deschutes,Open Space,69.3459,0.21292865,,
2019,Deschutes,Low Intensity,44.3862,0.136289148,,
2019,Deschutes,Medium Intensity,29.5029,0.090589533,,
2019,Deschutes,High Intensity,8.7696,0.026927318,,
2019,Deschutes,Forest,117.2556,0.36003681,,
2019,Deschutes,Agriculture,56.4165,0.173228542,,
2019,Nisqually,Open Space,54.0873,0.066284894,,
2019,Nisqually,Low Intensity,32.1966,0.039457474,,
2019,Nisqually,Medium Intensity,7.74,0.0094855,,
2019,Nisqually,High Intensity,0.4968,0.000608837,,
2019,Nisqually,Forest,549.3555,0.673244383,,
2019,Nisqually,Agriculture,172.1061,0.210918913,,
2019,Snohomish,Open Space,212.3586,0.179750373,,
2019,Snohomish,Low Intensity,73.5912,0.062291076,,
2019,Snohomish,Medium Intensity,51.057,0.043217062,,
2019,Snohomish,High Intensity,18.2916,0.015482876,,
2019,Snohomish,Forest,657.6525,0.556668211,,
2019,Snohomish,Agriculture,168.4575,0.142590403,,
2019,Cedar - Sammamish,Open Space,175.5018,0.265646775,,
2019,Cedar - Sammamish,Low Intensity,190.3473,0.288117537,,
2019,Cedar - Sammamish,Medium Intensity,158.526,0.239951503,,
2019,Cedar - Sammamish,High Intensity,40.2255,0.060886979,,
2019,Cedar - Sammamish,Forest,87.0147,0.131709045,,
2019,Cedar - Sammamish,Agriculture,9.0432,0.013688161,,
2019,Duwamish - Green,Open Space,67.23,0.2015721,,
2019,Duwamish - Green,Low Intensity,73.1493,0.21931962,,
2019,Duwamish - Green,Medium Intensity,69.7311,0.209071014,,
2019,Duwamish - Green,High Intensity,37.3428,0.111962913,,
2019,Duwamish - Green,Forest,42.2604,0.126707089,,
2019,Duwamish - Green,Agriculture,43.8147,0.131367263,,
2019,Puyallup - White,Open Space,87.498,0.07952862,,
2019,Puyallup - White,Low Intensity,89.7993,0.081620316,,
2019,Puyallup - White,Medium Intensity,68.9427,0.06266335,,
2019,Puyallup - White,High Intensity,32.6205,0.029649402,,
2019,Puyallup - White,Forest,742.6098,0.674972371,,
2019,Puyallup - White,Agriculture,78.7374,0.071565942,,
2020,Nooksack,Open Space,75.7548,0.079991789,,
2020,Nooksack,Low Intensity,40.1886,0.042436361,,
2020,Nooksack,Medium Intensity,28.1385,0.029712295,,
2020,Nooksack,High Intensity,14.2038,0.014998223,,
2020,Nooksack,Forest,277.7706,0.293306394,,
2020,Nooksack,Agriculture,510.9759,0.539554938,,
2020,Upper Skagit,Open Space,5.9895,0.072746551,,
2020,Upper Skagit,Low Intensity,2.52,0.030607114,,
2020,Upper Skagit,Medium Intensity,0.6066,0.00736757,,
2020,Upper Skagit,High Intensity,0.1152,0.001399182,,
2020,Upper Skagit,Forest,53.6877,0.652073632,,
2020,Upper Skagit,Agriculture,19.4148,0.235805951,,
2020,San Juan,Open Space,16.0047,0.048649107,,
2020,San Juan,Low Intensity,6.264,0.019040532,,
2020,San Juan,Medium Intensity,1.08,0.00328285,,
2020,San Juan,High Intensity,0.1503,0.000456863,,
2020,San Juan,Forest,233.8236,0.710748052,,
2020,San Juan,Agriculture,71.6598,0.217822595,,
2020,Lower Skagit - Samish,Open Space,52.1883,0.079502532,,
2020,Lower Skagit - Samish,Low Intensity,30.8016,0.046922494,,
2020,Lower Skagit - Samish,Medium Intensity,20.4687,0.031181577,,
2020,Lower Skagit - Samish,High Intensity,11.2491,0.017136637,,
2020,Lower Skagit - Samish,Forest,184.4082,0.280923478,,
2020,Lower Skagit - Samish,Agriculture,357.3198,0.544333284,,
2020,Lyre - Hoko,Open Space,3.4074,0.007252221,,
2020,Lyre - Hoko,Low Intensity,1.3176,0.002804345,,
2020,Lyre - Hoko,Medium Intensity,0.4851,0.001032474,,
2020,Lyre - Hoko,High Intensity,0.0126,2.68e-05,,
2020,Lyre - Hoko,Forest,455.1795,0.968792082,,
2020,Lyre - Hoko,Agriculture,9.4401,0.020092061,,
2020,Stillaguamish,Open Space,54.711,0.089903294,,
2020,Stillaguamish,Low Intensity,11.1861,0.018381445,,
2020,Stillaguamish,Medium Intensity,6.2019,0.010191209,,
2020,Stillaguamish,High Intensity,1.0035,0.001648991,,
2020,Stillaguamish,Forest,408.6018,0.671430748,,
2020,Stillaguamish,Agriculture,126.8496,0.208444314,,
2020,Island,Open Space,59.9391,0.149710466,,
2020,Island,Low Intensity,29.3346,0.073269312,,
2020,Island,Medium Intensity,9.8649,0.024639655,,
2020,Island,High Intensity,1.2645,0.003158354,,
2020,Island,Forest,231.5781,0.578414844,,
2020,Island,Agriculture,68.3856,0.17080737,,
2020,Quilcene - Snow,Open Space,23.1552,0.09550005,,
2020,Quilcene - Snow,Low Intensity,13.824,0.057014955,,
2020,Quilcene - Snow,Medium Intensity,3.8799,0.016002049,,
2020,Quilcene - Snow,High Intensity,0.7191,0.002965817,,
2020,Quilcene - Snow,Forest,168.4953,0.69493287,,
2020,Quilcene - Snow,Agriculture,32.3892,0.133584259,,
2020,Elwha - Dungeness,Open Space,29.4156,0.101926004,,
2020,Elwha - Dungeness,Low Intensity,26.3205,0.091201382,,
2020,Elwha - Dungeness,Medium Intensity,10.2888,0.035651024,,
2020,Elwha - Dungeness,High Intensity,1.9971,0.006920016,,
2020,Elwha - Dungeness,Forest,136.3644,0.472507048,,
2020,Elwha - Dungeness,Agriculture,84.2112,0.291794526,,
2020,Kitsap,Open Space,216.8811,0.207342991,,
2020,Kitsap,Low Intensity,101.268,0.096814383,,
2020,Kitsap,Medium Intensity,30.6585,0.029310185,,
2020,Kitsap,High Intensity,6.3486,0.006069398,,
2020,Kitsap,Forest,661.2921,0.632209454,,
2020,Kitsap,Agriculture,29.5533,0.02825359,,
2020,Skokomish - Dosewallips,Open Space,6.8643,0.031370952,,
2020,Skokomish - Dosewallips,Low Intensity,3.0303,0.013848957,,
2020,Skokomish - Dosewallips,Medium Intensity,0.3195,0.001460166,,
2020,Skokomish - Dosewallips,High Intensity,0.0018,8.23e-06,,
2020,Skokomish - Dosewallips,Forest,198.7263,0.90821107,,
2020,Skokomish - Dosewallips,Agriculture,9.8685,0.045100628,,
2020,Kennedy - Goldsborough,Open Space,41.3991,0.059299223,,
2020,Kennedy - Goldsborough,Low Intensity,21.8079,0.031237189,,
2020,Kennedy - Goldsborough,Medium Intensity,5.0859,0.007284939,,
2020,Kennedy - Goldsborough,High Intensity,0.7443,0.00106612,,
2020,Kennedy - Goldsborough,Forest,605.187,0.86685746,,
2020,Kennedy - Goldsborough,Agriculture,23.9148,0.03425507,,
2020,Chambers - Clover,Open Space,40.7646,0.195160415,,
2020,Chambers - Clover,Low Intensity,67.0572,0.321036168,,
2020,Chambers - Clover,Medium Intensity,60.228,0.288341391,,
2020,Chambers - Clover,High Intensity,15.9516,0.076368243,,
2020,Chambers - Clover,Forest,19.4922,0.093318856,,
2020,Chambers - Clover,Agriculture,5.3838,0.025774928,,
2020,Deschutes,Open Space,69.2541,0.212793788,,
2020,Deschutes,Low Intensity,44.6562,0.137212987,,
2020,Deschutes,Medium Intensity,29.8098,0.091595158,,
2020,Deschutes,High Intensity,9.2574,0.028444774,,
2020,Deschutes,Forest,116.5077,0.357987683,,
2020,Deschutes,Agriculture,55.9665,0.17196561,,
2020,Nisqually,Open Space,54.6039,0.06692427,,
2020,Nisqually,Low Intensity,32.2326,0.039505296,,
2020,Nisqually,Medium Intensity,7.7769,0.009531615,,
2020,Nisqually,High Intensity,0.4905,0.000601172,,
2020,Nisqually,Forest,549.1575,0.673064832,,
2020,Nisqually,Agriculture,171.6444,0.210372815,,
2020,Snohomish,Open Space,213.0921,0.180384296,,
2020,Snohomish,Low Intensity,73.3203,0.062066265,,
2020,Snohomish,Medium Intensity,51.9705,0.043993475,,
2020,Snohomish,High Intensity,18.4392,0.015608941,,
2020,Snohomish,Forest,656.892,0.55606473,,
2020,Snohomish,Agriculture,167.6088,0.141882291,,
2020,Cedar - Sammamish,Open Space,175.2309,0.265253713,,
2020,Cedar - Sammamish,Low Intensity,190.3104,0.288080129,,
2020,Cedar - Sammamish,Medium Intensity,158.5152,0.239950519,,
2020,Cedar - Sammamish,High Intensity,40.6674,0.061559798,,
2020,Cedar - Sammamish,Forest,86.9742,0.131656172,,
2020,Cedar - Sammamish,Agriculture,8.9181,0.013499669,,
2020,Duwamish - Green,Open Space,67.0986,0.201232432,,
2020,Duwamish - Green,Low Intensity,73.215,0.219575856,,
2020,Duwamish - Green,Medium Intensity,69.912,0.209669975,,
2020,Duwamish - Green,High Intensity,37.3374,0.111976938,,
2020,Duwamish - Green,Forest,42.2613,0.126743988,,
2020,Duwamish - Green,Agriculture,43.614,0.130800811,,
2020,Puyallup - White,Open Space,87.5574,0.079583847,,
2020,Puyallup - White,Low Intensity,90.099,0.081893992,,
2020,Puyallup - White,Medium Intensity,69.4692,0.063142877,,
2020,Puyallup - White,High Intensity,32.9265,0.029927996,,
2020,Puyallup - White,Forest,742.4496,0.674837251,,
2020,Puyallup - White,Agriculture,77.6889,0.070614037,,
